Código SNIES del programa,Año,Semestre,ID Sexo,Admitidos 2014,Selected
16903,2014,1,1,30,No
16903,2014,2,1,35,No
16904,2014,1,2,21,No
16904,2014,2,2,25,No
16904,2014,1,1,26,No
16904,2014,2,1,29,No
16905,2014,1,2,29,No
16905,2014,2,2,26,No
16905,2014,1,1,25,No
16905,2014,2,1,32,No
19859,2014,1,2,4,No
19859,2014,2,2,2,No
19859,2014,1,1,6,No
19859,2014,2,1,4,No
20488,2014,1,2,4,No
20488,2014,2,2,12,No
20488,2014,1,1,10,No
20488,2014,2,1,15,No
55131,2014,1,2,1,No
55131,2014,2,2,4,No
55131,2014,1,1,4,No
55131,2014,2,1,5,No
55145,2014,1,2,5,No
55145,2014,2,2,3,No
55145,2014,1,1,2,No
55145,2014,2,1,5,No
90700,2014,1,2,4,No
90700,2014,1,1,3,No
91335,2014,1,2,8,No
91335,2014,1,1,3,No
101263,2014,1,2,4,No
101263,2014,2,2,3,No
101263,2014,2,1,3,No
101987,2014,2,2,7,No
101987,2014,2,1,10,No
146,2014,1,2,20,No
146,2014,2,2,9,No
146,2014,1,1,52,No
146,2014,2,1,35,No
147,2014,1,2,17,No
147,2014,2,2,8,No
147,2014,1,1,55,No
147,2014,2,1,38,No
149,2014,1,2,47,No
149,2014,2,2,44,No
149,2014,1,1,15,No
149,2014,2,1,19,No
150,2014,1,2,65,No
150,2014,2,2,54,No
150,2014,1,1,14,No
150,2014,2,1,7,No
151,2014,1,2,25,No
151,2014,2,2,24,No
151,2014,1,1,67,No
151,2014,2,1,63,No
153,2014,1,2,43,No
153,2014,2,2,36,No
153,2014,1,1,14,No
153,2014,2,1,16,No
154,2014,1,2,28,No
154,2014,2,2,24,No
154,2014,1,1,22,No
154,2014,2,1,26,No
155,2014,1,2,6,No
155,2014,2,2,5,No
155,2014,1,1,64,No
155,2014,2,1,38,No
156,2014,1,2,21,No
156,2014,2,2,16,No
156,2014,1,1,51,No
156,2014,2,1,44,No
157,2014,1,2,31,No
157,2014,2,2,29,No
157,2014,1,1,49,No
157,2014,2,1,50,No
158,2014,1,2,33,No
158,2014,2,2,40,No
158,2014,1,1,38,No
158,2014,2,1,38,No
159,2014,1,2,40,No
159,2014,2,2,44,No
159,2014,1,1,31,No
159,2014,2,1,28,No
161,2014,1,2,21,No
161,2014,1,1,20,No
165,2014,1,2,1,No
165,2014,2,2,12,No
165,2014,2,1,17,No
170,2014,1,2,36,No
170,2014,1,1,44,No
172,2014,1,2,9,No
172,2014,1,1,13,No
173,2014,1,2,12,No
173,2014,2,2,12,No
173,2014,1,1,5,No
173,2014,2,1,12,No
2909,2014,2,2,22,No
2909,2014,2,1,3,No
5102,2014,1,2,11,No
5102,2014,2,2,12,No
5102,2014,1,1,8,No
5102,2014,2,1,6,No
10286,2014,1,2,12,No
10286,2014,2,2,6,No
10286,2014,1,1,23,No
10286,2014,2,1,10,No
10401,2014,1,2,54,No
10401,2014,2,2,62,No
10401,2014,1,1,7,No
10401,2014,2,1,1,No
10417,2014,2,2,18,No
10417,2014,2,1,2,No
10922,2014,1,2,28,No
10922,2014,2,2,23,No
10922,2014,1,1,21,No
10922,2014,2,1,20,No
12315,2014,1,2,36,No
12315,2014,1,1,10,No
15903,2014,1,2,15,No
15903,2014,2,2,82,No
15903,2014,1,1,7,No
15903,2014,2,1,40,No
19086,2014,1,2,26,No
19086,2014,2,2,39,No
19086,2014,1,1,43,No
19086,2014,2,1,30,No
51867,2014,1,2,1,No
51867,2014,2,2,3,No
51867,2014,1,1,2,No
51867,2014,2,1,4,No
52187,2014,1,2,12,No
52187,2014,2,2,6,No
52187,2014,1,1,32,No
52187,2014,2,1,37,No
52199,2014,1,2,28,No
52199,2014,2,2,28,No
52199,2014,1,1,23,No
52199,2014,2,1,21,No
52207,2014,1,2,4,No
52207,2014,2,2,18,No
52207,2014,2,1,23,No
53338,2014,2,2,9,No
53338,2014,2,1,9,No
53718,2014,1,2,17,No
53718,2014,2,2,11,No
53718,2014,1,1,19,No
53718,2014,2,1,25,No
53951,2014,2,2,21,No
53951,2014,2,1,10,No
54465,2014,1,2,13,No
54465,2014,2,2,15,No
54465,2014,1,1,4,No
54465,2014,2,1,1,No
90608,2014,1,2,21,No
90608,2014,1,1,8,No
174,2014,1,2,12,No
174,2014,2,2,16,No
174,2014,1,1,5,No
174,2014,2,1,4,No
174,2014,2,2,5,No
174,2014,2,1,3,No
175,2014,1,2,24,No
175,2014,1,1,21,No
176,2014,1,2,13,No
176,2014,1,1,31,No
177,2014,1,2,67,No
177,2014,2,2,51,No
177,2014,1,1,2,No
177,2014,2,1,1,No
178,2014,1,2,47,No
178,2014,2,2,44,No
178,2014,1,1,5,No
178,2014,2,1,9,No
180,2014,1,2,5,No
180,2014,2,2,11,No
180,2014,1,1,44,No
180,2014,2,1,36,No
181,2014,1,2,18,No
181,2014,2,2,14,No
181,2014,1,1,31,No
181,2014,2,1,34,No
182,2014,1,2,29,No
182,2014,2,2,28,No
182,2014,1,1,17,No
182,2014,2,1,15,No
188,2014,1,2,39,No
188,2014,1,1,15,No
189,2014,1,2,71,No
189,2014,2,2,63,No
189,2014,1,1,54,No
189,2014,2,1,69,No
190,2014,1,2,27,No
190,2014,2,2,27,No
190,2014,1,1,27,No
190,2014,2,1,31,No
191,2014,1,2,23,No
191,2014,2,2,21,No
191,2014,1,1,41,No
191,2014,2,1,40,No
192,2014,1,2,20,No
192,2014,2,2,22,No
192,2014,1,1,44,No
192,2014,2,1,41,No
193,2014,1,2,24,No
193,2014,2,2,29,No
193,2014,1,1,41,No
193,2014,2,1,36,No
194,2014,1,2,9,No
194,2014,1,1,2,No
195,2014,1,2,15,No
195,2014,2,2,21,No
195,2014,1,1,8,No
195,2014,2,1,11,No
197,2014,1,2,9,No
197,2014,2,2,6,No
197,2014,1,1,6,No
197,2014,2,1,8,No
204,2014,1,2,7,No
204,2014,1,1,13,No
205,2014,1,2,7,No
205,2014,1,1,5,No
207,2014,1,2,3,No
207,2014,2,2,3,No
207,2014,1,1,4,No
207,2014,2,1,5,No
2633,2014,1,2,15,No
2633,2014,2,2,24,No
2633,2014,1,1,53,No
2633,2014,2,1,44,No
2653,2014,1,2,3,No
2653,2014,2,2,8,No
2653,2014,2,1,3,No
2653,2014,1,2,4,No
2653,2014,2,2,4,No
2653,2014,1,1,4,No
2653,2014,2,1,2,No
2653,2014,1,1,2,No
2683,2014,1,2,19,No
2683,2014,2,2,23,No
2683,2014,1,1,36,No
2683,2014,2,1,36,No
2760,2014,1,2,12,No
2760,2014,2,2,8,No
2760,2014,1,1,55,No
2760,2014,2,1,56,No
2761,2014,1,2,37,No
2761,2014,2,2,43,No
2761,2014,1,1,25,No
2761,2014,2,1,21,No
2762,2014,1,2,18,No
2762,2014,2,2,16,No
2762,2014,1,1,36,No
2762,2014,2,1,34,No
2821,2014,1,2,40,No
2821,2014,2,2,38,No
2821,2014,1,1,16,No
2821,2014,2,1,14,No
3457,2014,1,2,38,No
3457,2014,2,2,29,No
3457,2014,1,1,12,No
3457,2014,2,1,17,No
3482,2014,2,2,2,No
3482,2014,2,1,8,No
3961,2014,1,2,29,No
3961,2014,2,2,26,No
3961,2014,1,1,16,No
3961,2014,2,1,19,No
4040,2014,2,2,2,No
4040,2014,2,1,3,No
4338,2014,1,2,35,No
4338,2014,2,2,40,No
4338,2014,1,1,34,No
4338,2014,2,1,31,No
5236,2014,1,2,7,No
5236,2014,1,1,7,No
7827,2014,1,2,10,No
7827,2014,2,2,15,No
7827,2014,1,1,2,No
7827,2014,2,1,1,No
7827,2014,1,2,17,No
7827,2014,2,2,14,No
7827,2014,1,1,6,No
7827,2014,2,1,6,No
7827,2014,1,2,44,No
7827,2014,2,2,55,No
7827,2014,1,1,9,No
7827,2014,2,1,7,No
7827,2014,2,2,13,No
7827,2014,1,2,14,No
7827,2014,2,2,11,No
7827,2014,1,1,1,No
7827,2014,1,2,13,No
7827,2014,2,2,20,No
7827,2014,1,1,4,No
7827,2014,2,1,2,No
7942,2014,1,2,9,No
7942,2014,2,2,8,No
7942,2014,2,1,3,No
7942,2014,1,2,27,No
7942,2014,2,2,27,No
7942,2014,1,1,5,No
7942,2014,2,1,1,No
7942,2014,1,2,14,No
7942,2014,2,2,9,No
7942,2014,2,1,3,No
7942,2014,1,2,13,No
7942,2014,2,2,9,No
7942,2014,1,1,1,No
7942,2014,2,2,15,No
7942,2014,2,1,1,No
9703,2014,1,2,4,No
9703,2014,1,1,11,No
9811,2014,1,2,1,No
9811,2014,2,2,3,No
9811,2014,1,1,8,No
9811,2014,2,1,10,No
9811,2014,1,2,19,No
9811,2014,2,2,34,No
9811,2014,1,1,72,No
9811,2014,2,1,94,No
9811,2014,1,2,3,No
9811,2014,2,2,6,No
9811,2014,1,1,9,No
9811,2014,2,1,18,No
9811,2014,1,2,4,No
9811,2014,2,2,9,No
9811,2014,1,1,18,No
9811,2014,2,1,16,No
9811,2014,1,2,3,No
9811,2014,2,2,6,No
9811,2014,1,1,7,No
9811,2014,2,1,16,No
10462,2014,1,2,39,No
10462,2014,2,2,37,No
10462,2014,1,1,17,No
10462,2014,2,1,17,No
10463,2014,1,2,23,No
10463,2014,1,1,23,No
10464,2014,1,2,32,No
10464,2014,2,2,33,No
10464,2014,1,1,45,No
10464,2014,2,1,56,No
10484,2014,1,2,31,No
10484,2014,2,2,36,No
10484,2014,1,1,10,No
10484,2014,2,1,7,No
10484,2014,1,2,81,No
10484,2014,2,2,93,No
10484,2014,1,1,22,No
10484,2014,2,1,9,No
10484,2014,1,2,66,No
10484,2014,2,2,65,No
10484,2014,1,1,12,No
10484,2014,2,1,11,No
10484,2014,2,2,5,No
10484,2014,2,1,2,No
10484,2014,1,2,34,No
10484,2014,2,2,41,No
10484,2014,1,1,5,No
10484,2014,2,1,6,No
10484,2014,1,2,9,No
10484,2014,1,1,1,No
10484,2014,2,2,6,No
10484,2014,2,1,3,No
10484,2014,1,2,12,No
10484,2014,2,2,39,No
10484,2014,1,1,1,No
10484,2014,2,1,7,No
10484,2014,1,2,36,No
10484,2014,2,2,34,No
10484,2014,1,1,5,No
10484,2014,2,1,3,No
10484,2014,1,2,9,No
10484,2014,2,2,13,No
10484,2014,1,1,4,No
10484,2014,2,2,9,No
10484,2014,2,1,1,No
10484,2014,1,2,17,No
10484,2014,2,2,17,No
10484,2014,1,1,4,No
10484,2014,2,1,7,No
10484,2014,1,2,8,No
10484,2014,2,2,21,No
10484,2014,1,1,2,No
10484,2014,2,1,7,No
10484,2014,1,2,13,No
10484,2014,2,2,26,No
10484,2014,1,1,1,No
10484,2014,2,1,3,No
10484,2014,1,2,11,No
10484,2014,2,2,16,No
10484,2014,1,1,1,No
10484,2014,2,1,3,No
10484,2014,1,2,14,No
10484,2014,2,2,22,No
10484,2014,1,1,8,No
10484,2014,2,1,4,No
10484,2014,1,2,3,No
10484,2014,2,2,3,No
10484,2014,1,1,1,No
10484,2014,2,1,4,No
10681,2014,1,2,12,No
10681,2014,2,2,11,No
10681,2014,2,1,2,No
13105,2014,1,2,8,No
13105,2014,1,1,3,No
13187,2014,1,2,11,No
13187,2014,1,1,2,No
14802,2014,1,2,2,No
14802,2014,2,2,1,No
14802,2014,1,1,23,No
14802,2014,2,1,39,No
14802,2014,1,1,44,No
14802,2014,2,1,32,No
14802,2014,2,1,13,No
14802,2014,1,2,1,No
14802,2014,2,2,2,No
14802,2014,1,1,7,No
14802,2014,2,1,18,No
14853,2014,1,2,31,No
14853,2014,2,2,32,No
14853,2014,1,1,27,No
14853,2014,2,1,20,No
19071,2014,1,2,6,No
19071,2014,2,2,13,No
19071,2014,1,1,3,No
19071,2014,2,1,3,No
20645,2014,1,2,7,No
20645,2014,1,1,6,No
52322,2014,1,2,27,No
52322,2014,2,2,21,No
52322,2014,1,1,23,No
52322,2014,2,1,32,No
52660,2014,1,2,7,No
52660,2014,1,1,8,No
52661,2014,1,2,1,No
52661,2014,1,1,12,No
52767,2014,1,2,68,No
52767,2014,2,2,59,No
52767,2014,1,1,24,No
52767,2014,2,1,32,No
52770,2014,1,2,1,No
52770,2014,1,1,14,No
52770,2014,2,1,13,No
53035,2014,1,2,1,No
53035,2014,2,2,1,No
53035,2014,1,1,4,No
53395,2014,1,2,12,No
53395,2014,1,1,8,No
53712,2014,1,2,3,No
53712,2014,1,1,21,No
53754,2014,2,2,5,No
53754,2014,2,1,11,No
53946,2014,1,2,4,No
53946,2014,1,1,13,No
54018,2014,1,2,3,No
54018,2014,2,2,5,No
54018,2014,1,1,5,No
54018,2014,2,1,4,No
54200,2014,1,2,4,No
54200,2014,2,2,4,No
54200,2014,1,1,8,No
54200,2014,2,1,17,No
54390,2014,2,2,1,No
54390,2014,1,1,5,No
54390,2014,2,1,1,No
54415,2014,1,2,34,No
54415,2014,2,2,42,No
54415,2014,1,1,32,No
54415,2014,2,1,26,No
54660,2014,1,2,12,No
54660,2014,2,2,14,No
54660,2014,1,1,56,No
54660,2014,2,1,55,No
55165,2014,1,2,47,No
55165,2014,2,2,44,No
55165,2014,1,1,23,No
55165,2014,2,1,20,No
90410,2014,1,2,13,No
90410,2014,2,2,16,No
90410,2014,1,1,55,No
90410,2014,2,1,56,No
90422,2014,1,2,2,No
90422,2014,1,1,3,No
90422,2014,1,2,4,No
90422,2014,1,1,14,No
90422,2014,1,2,19,No
90422,2014,2,2,17,No
90422,2014,1,1,42,No
90422,2014,2,1,35,No
90722,2014,1,2,28,No
90722,2014,2,2,25,No
90722,2014,1,1,22,No
90722,2014,2,1,22,No
90953,2014,2,2,6,No
90953,2014,2,1,3,No
90955,2014,1,2,41,No
90955,2014,2,2,44,No
90955,2014,1,1,21,No
90955,2014,2,1,30,No
90974,2014,1,2,13,No
90974,2014,1,1,9,No
90974,2014,1,2,23,No
90974,2014,1,1,4,No
91058,2014,1,2,1,No
91058,2014,1,1,5,No
91086,2014,1,2,9,No
91086,2014,1,1,13,No
91137,2014,1,2,11,No
91137,2014,2,2,9,No
91137,2014,1,1,5,No
91137,2014,2,1,4,No
91290,2014,1,2,2,No
91290,2014,1,1,5,No
91291,2014,2,1,7,No
91321,2014,1,2,11,No
91321,2014,2,2,31,No
91321,2014,1,1,12,No
91321,2014,2,1,36,No
91344,2014,2,2,1,No
91344,2014,2,1,11,No
91344,2014,1,2,35,No
91344,2014,2,2,43,No
91344,2014,1,1,67,No
91344,2014,2,1,82,No
91344,2014,1,2,15,No
91344,2014,2,2,15,No
91344,2014,1,1,18,No
91344,2014,2,1,18,No
91345,2014,2,2,3,No
91345,2014,1,1,8,No
91345,2014,2,1,10,No
91351,2014,1,2,15,No
91351,2014,2,2,15,No
91351,2014,1,1,32,No
91351,2014,2,1,28,No
91368,2014,2,2,2,No
91368,2014,2,1,4,No
101627,2014,1,2,8,No
101627,2014,2,2,5,No
101627,2014,1,1,2,No
101627,2014,2,1,6,No
101627,2014,1,2,6,No
101627,2014,2,2,2,No
101627,2014,1,1,2,No
101627,2014,2,1,1,No
102040,2014,1,2,13,No
102040,2014,2,2,9,No
102040,2014,1,1,9,No
102040,2014,2,1,10,No
102541,2014,1,2,28,No
102541,2014,2,2,29,No
102541,2014,1,1,9,No
102541,2014,2,1,11,No
102716,2014,2,2,14,No
102716,2014,2,1,11,No
103143,2014,2,2,13,No
103143,2014,2,1,41,No
103652,2014,2,2,10,No
103652,2014,2,1,13,No
210,2014,1,2,37,No
210,2014,2,2,32,No
210,2014,1,1,15,No
210,2014,2,1,19,No
212,2014,1,2,43,No
212,2014,2,2,45,No
212,2014,1,1,23,No
212,2014,2,1,22,No
213,2014,1,2,5,No
213,2014,2,2,5,No
213,2014,1,1,40,No
213,2014,2,1,40,No
3096,2014,1,2,5,No
3096,2014,2,2,1,No
3096,2014,1,1,4,No
3096,2014,2,1,1,No
3778,2014,1,2,25,No
3778,2014,2,2,26,No
3778,2014,1,1,27,No
3778,2014,2,1,23,No
19082,2014,1,2,15,No
19082,2014,2,2,17,No
19082,2014,1,1,4,No
19082,2014,2,1,4,No
19085,2014,1,2,17,No
19085,2014,2,2,13,No
19085,2014,1,1,18,No
19085,2014,2,1,14,No
53902,2014,1,2,34,No
53902,2014,2,2,27,No
53902,2014,1,1,27,No
53902,2014,2,1,29,No
91396,2014,1,2,16,No
91396,2014,2,2,22,No
91396,2014,1,1,25,No
91396,2014,2,1,28,No
102498,2014,2,2,3,No
102498,2014,1,1,1,No
102498,2014,2,1,1,No
215,2014,1,2,16,No
215,2014,2,2,12,No
215,2014,1,1,20,No
215,2014,2,1,29,No
217,2014,1,2,20,No
217,2014,2,2,23,No
217,2014,1,1,28,No
217,2014,2,1,26,No
218,2014,1,2,11,No
218,2014,2,2,14,No
218,2014,1,1,31,No
218,2014,2,1,30,No
3458,2014,1,2,40,No
3458,2014,2,2,45,No
3458,2014,1,1,27,No
3458,2014,2,1,36,No
4453,2014,1,2,11,No
4453,2014,2,2,12,No
4453,2014,1,1,6,No
4453,2014,2,1,6,No
4925,2014,1,2,34,No
4925,2014,2,2,38,No
4925,2014,1,1,26,No
4925,2014,2,1,18,No
6572,2014,2,2,2,No
6572,2014,1,1,1,No
6572,2014,2,1,4,No
7135,2014,1,2,22,No
7135,2014,2,2,28,No
7135,2014,1,1,2,No
7135,2014,2,1,7,No
9235,2014,1,2,2,No
9235,2014,2,2,6,No
9235,2014,1,1,6,No
9235,2014,2,1,8,No
53631,2014,1,2,40,No
53631,2014,2,2,38,No
53631,2014,1,1,17,No
53631,2014,2,1,15,No
54660,2014,1,2,12,No
54660,2014,2,2,15,No
54660,2014,1,1,34,No
54660,2014,2,1,30,No
54673,2014,1,2,15,No
54673,2014,2,2,18,No
54673,2014,1,1,31,No
54673,2014,2,1,30,No
54914,2014,1,2,1,No
54914,2014,2,2,4,No
54914,2014,1,1,10,No
54914,2014,2,1,9,No
102444,2014,1,2,3,No
102444,2014,1,1,8,No
4687,2014,1,2,28,No
4687,2014,2,2,36,No
4687,2014,1,1,21,No
4687,2014,2,1,17,No
4688,2014,1,2,33,No
4688,2014,2,2,33,No
4688,2014,1,1,17,No
4688,2014,2,1,17,No
54391,2014,1,2,12,No
54391,2014,1,1,4,No
90372,2014,1,2,16,No
90372,2014,2,2,14,No
90372,2014,1,1,36,No
90372,2014,2,1,36,No
222,2014,1,2,9,No
222,2014,1,1,22,No
223,2014,1,2,6,No
223,2014,1,1,32,No
224,2014,1,2,10,No
224,2014,2,2,9,No
224,2014,1,1,15,No
224,2014,2,1,15,No
229,2014,1,2,23,No
229,2014,2,2,15,No
229,2014,1,1,20,No
229,2014,2,1,27,No
230,2014,1,2,30,No
230,2014,2,2,30,No
230,2014,1,1,18,No
230,2014,2,1,18,No
232,2014,1,2,24,No
232,2014,1,1,26,No
233,2014,1,2,75,No
233,2014,2,2,100,No
233,2014,1,1,75,No
233,2014,2,1,106,No
234,2014,1,2,25,No
234,2014,2,2,17,No
234,2014,1,1,25,No
234,2014,2,1,34,No
235,2014,1,2,24,No
235,2014,2,2,17,No
235,2014,1,1,27,No
235,2014,2,1,30,No
236,2014,1,2,21,No
236,2014,2,2,24,No
236,2014,1,1,72,No
236,2014,2,1,65,No
238,2014,1,2,16,No
238,2014,2,2,14,No
238,2014,1,1,61,No
238,2014,2,1,69,No
2130,2014,1,2,29,No
2130,2014,1,1,20,No
3048,2014,1,2,22,No
3048,2014,2,2,26,No
3048,2014,1,1,23,No
3048,2014,2,1,20,No
3636,2014,1,2,18,No
3636,2014,2,2,8,No
3636,2014,1,1,22,No
3636,2014,2,1,31,No
3833,2014,1,2,24,No
3833,2014,2,2,20,No
3833,2014,1,1,19,No
3833,2014,2,1,30,No
3965,2014,2,2,27,No
3965,2014,2,1,25,No
4010,2014,1,2,16,No
4010,2014,2,2,12,No
4010,2014,1,1,30,No
4010,2014,2,1,36,No
4080,2014,1,2,29,No
4080,2014,2,2,30,No
4080,2014,1,1,25,No
4080,2014,2,1,26,No
4493,2014,1,2,16,No
4493,2014,2,2,13,No
4493,2014,1,1,17,No
4493,2014,2,1,18,No
4963,2014,1,2,13,No
4963,2014,2,2,5,No
4963,2014,1,1,14,No
4963,2014,2,1,22,No
5268,2014,1,2,31,No
5268,2014,2,2,35,No
5268,2014,1,1,12,No
5268,2014,2,1,14,No
5269,2014,1,2,29,No
5269,2014,2,2,26,No
5269,2014,1,1,15,No
5269,2014,2,1,23,No
7171,2014,1,2,15,No
7171,2014,2,2,14,No
7171,2014,1,1,33,No
7171,2014,2,1,29,No
7519,2014,1,2,8,No
7519,2014,2,2,8,No
7519,2014,1,1,36,No
7519,2014,2,1,35,No
7520,2014,1,2,8,No
7520,2014,2,2,8,No
7520,2014,1,1,51,No
7520,2014,2,1,49,No
8170,2014,1,2,26,No
8170,2014,1,1,25,No
8441,2014,1,2,18,No
8441,2014,1,1,33,No
8704,2014,1,2,16,No
8704,2014,2,2,30,No
8704,2014,1,1,43,No
8704,2014,2,1,29,No
9833,2014,1,2,20,No
9833,2014,1,1,25,No
11067,2014,1,2,7,No
11067,2014,1,1,21,No
11967,2014,1,2,10,No
11967,2014,2,2,10,No
11967,2014,1,1,14,No
11967,2014,2,1,23,No
12101,2014,1,2,5,No
12101,2014,1,1,40,No
12102,2014,2,2,34,No
12102,2014,2,1,22,No
13062,2014,1,2,10,No
13062,2014,1,1,17,No
13153,2014,1,2,30,No
13153,2014,1,1,19,No
13418,2014,2,2,34,No
13418,2014,2,1,17,No
15440,2014,1,2,29,No
15440,2014,1,1,11,No
15444,2014,2,2,20,No
15444,2014,2,1,25,No
18679,2014,2,2,28,No
18679,2014,2,1,20,No
54801,2014,2,2,10,No
54801,2014,2,1,24,No
55202,2014,1,2,16,No
55202,2014,2,2,19,No
55202,2014,1,1,36,No
55202,2014,2,1,23,No
102181,2014,1,2,27,No
102181,2014,2,2,33,No
102181,2014,1,1,28,No
102181,2014,2,1,15,No
102182,2014,1,2,59,No
102182,2014,2,2,64,No
102182,2014,1,1,43,No
102182,2014,2,1,53,No
102183,2014,2,2,36,No
102183,2014,2,1,11,No
102471,2014,1,2,15,No
102471,2014,2,2,21,No
102471,2014,1,1,41,No
102471,2014,2,1,40,No
257,2014,1,2,71,No
257,2014,2,2,60,No
257,2014,1,1,58,No
257,2014,2,1,57,No
258,2014,1,2,15,No
258,2014,2,2,22,No
258,2014,1,1,112,No
258,2014,2,1,91,No
260,2014,1,2,73,No
260,2014,1,1,56,No
263,2014,1,2,30,No
263,2014,1,1,75,No
266,2014,1,2,23,No
266,2014,1,1,40,No
267,2014,1,2,40,No
267,2014,2,2,39,No
267,2014,1,1,34,No
267,2014,2,1,52,No
268,2014,1,2,49,No
268,2014,2,2,44,No
268,2014,1,1,83,No
268,2014,2,1,74,No
269,2014,1,2,34,No
269,2014,2,2,45,No
269,2014,1,1,171,No
269,2014,2,1,141,No
270,2014,1,2,17,No
270,2014,2,2,18,No
270,2014,1,1,91,No
270,2014,2,1,91,No
271,2014,1,2,150,No
271,2014,2,2,141,No
271,2014,1,1,157,No
271,2014,2,1,171,No
272,2014,1,2,12,No
272,2014,2,2,23,No
272,2014,1,1,91,No
272,2014,2,1,95,No
273,2014,1,2,85,No
273,2014,2,2,64,No
273,2014,1,1,53,No
273,2014,2,1,60,No
275,2014,2,2,9,No
275,2014,2,1,9,No
276,2014,1,2,18,No
276,2014,2,2,1,No
276,2014,1,1,23,No
279,2014,2,2,12,No
279,2014,2,1,21,No
3098,2014,1,2,29,No
3098,2014,2,2,32,No
3098,2014,1,1,18,No
3098,2014,2,1,26,No
4093,2014,1,2,44,No
4093,2014,1,1,66,No
4099,2014,1,2,132,No
4099,2014,2,2,243,No
4099,2014,1,1,23,No
4099,2014,2,1,11,No
4363,2014,2,2,8,No
4363,2014,2,1,5,No
5329,2014,1,2,1,No
5329,2014,1,1,8,No
5329,2014,2,1,10,No
6698,2014,1,2,2,No
6698,2014,2,2,1,No
6698,2014,1,1,2,No
6698,2014,2,1,2,No
7943,2014,2,2,60,No
7943,2014,2,1,46,No
10264,2014,1,2,12,No
10264,2014,1,1,35,No
12019,2014,1,2,16,No
12019,2014,2,2,12,No
12019,2014,1,1,17,No
12019,2014,2,1,8,No
12039,2014,1,2,4,No
12039,2014,1,1,1,No
12145,2014,1,2,43,No
12145,2014,1,1,38,No
13090,2014,1,2,8,No
13090,2014,2,2,11,No
13090,2014,1,1,50,No
13090,2014,2,1,41,No
14822,2014,1,2,14,No
14822,2014,1,1,8,No
16002,2014,1,2,6,No
16249,2014,1,2,55,No
16249,2014,2,2,48,No
16249,2014,1,1,34,No
16249,2014,2,1,37,No
19385,2014,1,2,61,No
19385,2014,2,2,52,No
19385,2014,1,1,48,No
19385,2014,2,1,45,No
51588,2014,2,2,9,No
51588,2014,2,1,2,No
52050,2014,2,2,17,No
52050,2014,2,1,8,No
52682,2014,1,2,12,No
52682,2014,2,2,12,No
52682,2014,1,1,93,No
52682,2014,2,1,95,No
52722,2014,1,2,99,No
52722,2014,2,2,85,No
52722,2014,1,1,105,No
52722,2014,2,1,52,No
53027,2014,1,2,27,No
53027,2014,1,1,10,No
53119,2014,1,2,66,No
53119,2014,2,2,81,No
53119,2014,1,1,40,No
53119,2014,2,1,36,No
53256,2014,1,2,1,No
53256,2014,1,1,2,No
53317,2014,1,2,1,No
53317,2014,1,1,3,No
53318,2014,1,2,1,No
53318,2014,1,1,5,No
53460,2014,2,2,10,No
53460,2014,2,1,2,No
53617,2014,2,2,5,No
53617,2014,2,1,7,No
53648,2014,1,2,33,No
53648,2014,2,2,28,No
53648,2014,1,1,23,No
53648,2014,2,1,26,No
53945,2014,2,2,1,No
53945,2014,2,1,1,No
53958,2014,2,2,12,No
53958,2014,2,1,9,No
53971,2014,1,2,13,No
53971,2014,1,1,6,No
54197,2014,2,2,1,No
54197,2014,1,1,1,No
54197,2014,2,1,1,No
54222,2014,1,2,11,No
54222,2014,1,1,2,No
54224,2014,2,2,52,No
54224,2014,2,1,8,No
54255,2014,1,2,18,No
54255,2014,2,2,23,No
54255,2014,1,1,95,No
54255,2014,2,1,77,No
54760,2014,2,1,10,No
54928,2014,1,2,7,No
54928,2014,1,1,18,No
90463,2014,2,2,9,No
90463,2014,2,1,26,No
90698,2014,1,1,2,No
90775,2014,1,2,6,No
90775,2014,1,1,12,No
90949,2014,1,1,7,No
91077,2014,2,2,3,No
91077,2014,2,1,1,No
101906,2014,1,2,77,No
101906,2014,2,2,64,No
101906,2014,1,1,48,No
101906,2014,2,1,52,No
102581,2014,2,2,21,No
102581,2014,2,1,8,No
102745,2014,2,2,14,No
102745,2014,2,1,6,No
102784,2014,1,2,3,No
102784,2014,1,1,13,No
102819,2014,2,2,12,No
102819,2014,2,1,10,No
103174,2014,2,2,10,No
103174,2014,2,1,24,No
280,2014,1,2,29,No
280,2014,1,1,38,No
281,2014,1,2,28,No
281,2014,2,2,30,No
281,2014,1,1,37,No
281,2014,2,1,32,No
282,2014,1,2,17,No
282,2014,1,1,14,No
283,2014,1,2,26,No
283,2014,1,1,34,No
284,2014,1,2,5,No
284,2014,1,1,26,No
288,2014,1,2,38,No
288,2014,2,2,36,No
288,2014,1,1,23,No
288,2014,2,1,23,No
289,2014,1,2,29,No
289,2014,2,2,39,No
289,2014,1,1,33,No
289,2014,2,1,20,No
290,2014,1,2,46,No
290,2014,2,2,41,No
290,2014,1,1,17,No
290,2014,2,1,21,No
291,2014,1,2,26,No
291,2014,2,2,19,No
291,2014,1,1,33,No
291,2014,2,1,37,No
292,2014,1,2,61,No
292,2014,2,2,57,No
292,2014,1,1,10,No
292,2014,2,1,11,No
293,2014,1,2,54,No
293,2014,2,2,59,No
293,2014,1,1,6,No
293,2014,2,1,5,No
294,2014,1,2,43,No
294,2014,2,2,35,No
294,2014,1,1,26,No
294,2014,2,1,35,No
